SpotID,Timestamp,Reporter,Reporter_Grid,SNR,Frequency,DX_Call,DX_Grid,Power,Drift,Distance,Azimuth,Band,Version,Code
2358550790,1596042840,9V1RM,OJ11wh,-28,7.040106,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358550220,1596042840,9V1RM,OJ11wh,-22,7.0400089999999995,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358558998,1596043080,9V1RM,OJ11wh,-27,14.097023000000002,G4UGD,IO83qe,37,0,10978,76,14,2.2.1,0
2358561161,1596043080,9V1RM,OJ11wh,-28,14.097114999999999,SP6CTC,JO81bp,23,0,9738,91,14,2.2.1,0
2358558605,1596043080,9V1RM,OJ11wh,-20,7.040029,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358564565,1596043200,9V1RM,OJ11wh,-28,14.097021,DL6NL,JO50,27,0,10101,87,14,2.2.1,0
2358564628,1596043200,9V1RM,OJ11wh,-25,14.097101,OE3FVU,JN78ve,30,-1,9757,91,14,2.2.1,0
2358565381,1596043200,9V1RM,OJ11wh,-27,7.0400220000000004,VK4XDB,QG62jk,37,0,6129,293,7,2.2.1,0
2358563891,1596043200,9V1RM,OJ11wh,-23,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358563445,1596043200,9V1RM,OJ11wh,-31,7.040077,ZS6KMD,KG43ax,33,0,8661,82,7,2.2.1,0
2358567777,1596043320,9V1RM,OJ11wh,-29,7.040153,JA5NVN,PM74ec,37,0,4830,228,7,2.2.1,0
2358572512,1596043440,9V1RM,OJ11wh,-27,7.040106,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358574154,1596043440,9V1RM,OJ11wh,-19,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358572267,1596043440,9V1RM,OJ11wh,-20,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358577291,1596043560,9V1RM,OJ11wh,-26,14.097089000000002,DK4BM,JO43jg,37,0,10228,85,14,2.2.1,0
2358578642,1596043560,9V1RM,OJ11wh,-21,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358580761,1596043680,9V1RM,OJ11wh,-26,14.097101,OE3FVU,JN78ve,30,0,9757,91,14,2.2.1,0
2358580700,1596043680,9V1RM,OJ11wh,-29,14.097069,PD2PCH,JO23ve,37,0,10428,83,14,2.2.1,0
2358580015,1596043680,9V1RM,OJ11wh,-29,7.0400220000000004,VK4XDB,QG62jk,37,0,6129,293,7,2.2.1,0
2358586866,1596043800,9V1RM,OJ11wh,-28,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358585746,1596043800,9V1RM,OJ11wh,-18,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358589557,1596043920,9V1RM,OJ11wh,-21,7.0400089999999995,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358594548,1596044040,9V1RM,OJ11wh,-27,14.097088000000001,DK4BM,JO43jg,37,-1,10228,85,14,2.2.1,0
2358595570,1596044040,9V1RM,OJ11wh,-28,7.040106,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358595521,1596044040,9V1RM,OJ11wh,-18,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358599293,1596044160,9V1RM,OJ11wh,-30,7.040073,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358599608,1596044160,9V1RM,OJ11wh,-22,14.097125,IZ6QQT,JN63hr,37,1,10007,88,14,2.2.1,0
2358598817,1596044160,9V1RM,OJ11wh,-29,14.097101,OE3FVU,JN78ve,30,0,9757,91,14,2.2.1,0
2358599217,1596044160,9V1RM,OJ11wh,-16,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358602669,1596044280,9V1RM,OJ11wh,-29,7.0400220000000004,VK4XDB,QG62jk,37,0,6129,293,7,2.2.1,0
2358602636,1596044280,9V1RM,OJ11wh,-21,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358612498,1596044520,9V1RM,OJ11wh,-27,7.040004,HS2JFW,OK03ft,23,0,1440,165,7,2.2.1,0
2358612536,1596044520,9V1RM,OJ11wh,-20,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358617510,1596044640,9V1RM,OJ11wh,-25,7.040106,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358617463,1596044640,9V1RM,OJ11wh,-17,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358619128,1596044640,9V1RM,OJ11wh,-20,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358621373,1596044760,9V1RM,OJ11wh,-26,7.040073,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358621327,1596044760,9V1RM,OJ11wh,-30,7.0400220000000004,VK4XDB,QG62jk,37,0,6129,293,7,2.2.1,0
2358625502,1596044880,9V1RM,OJ11wh,-25,7.040042,OZ7IT,JO65df,37,0,9988,88,7,2.2.1,0
2358625490,1596044880,9V1RM,OJ11wh,-21,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358631449,1596045000,9V1RM,OJ11wh,-22,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358637504,1596045120,9V1RM,OJ11wh,-27,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358640333,1596045240,9V1RM,OJ11wh,-28,7.040106,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358640795,1596045240,9V1RM,OJ11wh,-19,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358640284,1596045240,9V1RM,OJ11wh,-20,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358644045,1596045360,9V1RM,OJ11wh,-24,7.040073,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358644025,1596045360,9V1RM,OJ11wh,-22,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358658173,1596045720,9V1RM,OJ11wh,-26,7.040155,IZ6QQT,JN63hr,37,1,10007,88,7,2.2.1,0
2358659583,1596045720,9V1RM,OJ11wh,-22,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358661195,1596045840,9V1RM,OJ11wh,-25,10.140242,IZ6QQT,JN63hr,37,0,10007,88,10,2.2.1,0
2358661954,1596045840,9V1RM,OJ11wh,-26,7.040017999999999,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358661871,1596045840,9V1RM,OJ11wh,-4,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358661904,1596045840,9V1RM,OJ11wh,-27,7.040182000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358669699,1596046080,9V1RM,OJ11wh,-22,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358669778,1596046080,9V1RM,OJ11wh,-22,7.040074000000001,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358671567,1596046080,9V1RM,OJ11wh,-22,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358674179,1596046200,9V1RM,OJ11wh,-27,7.040058,R2ARX,KO96ca,37,0,8403,110,7,2.2.1,0
2358680258,1596046320,9V1RM,OJ11wh,-31,7.040089999999999,PA0ANH,JO22lh,27,-1,10496,82,7,2.2.1,0
2358684476,1596046440,9V1RM,OJ11wh,-21,7.040075,ON7KO,JO21ce,37,1,10565,82,7,2.2.1,0
2358684446,1596046440,9V1RM,OJ11wh,-25,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358684509,1596046440,9V1RM,OJ11wh,-12,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358685072,1596046440,9V1RM,OJ11wh,-21,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358689163,1596046560,9V1RM,OJ11wh,-22,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358693017,1596046680,9V1RM,OJ11wh,-18,7.040073,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358693117,1596046680,9V1RM,OJ11wh,-26,7.040139,VK3LU,QF22rs,37,0,6053,305,7,2.2.1,0
2358693108,1596046680,9V1RM,OJ11wh,-16,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358699209,1596046800,9V1RM,OJ11wh,-19,7.040042999999999,OZ7IT,JO65df,37,0,9988,88,7,2.2.1,0
2358697907,1596046800,9V1RM,OJ11wh,-25,7.040017999999999,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358698095,1596046800,9V1RM,OJ11wh,-18,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358703444,1596046920,9V1RM,OJ11wh,-27,7.040077,ZS6KMD,KG43ax,33,0,8661,82,7,2.2.1,0
2358707111,1596047040,9V1RM,OJ11wh,-29,7.040057000000001,R2ARX,KO96ca,37,0,8403,110,7,2.2.1,0
2358707153,1596047040,9V1RM,OJ11wh,-15,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358707082,1596047040,9V1RM,OJ11wh,-17,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358712848,1596047160,9V1RM,OJ11wh,-18,7.040042,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2358711429,1596047160,9V1RM,OJ11wh,-24,7.040153,GM4SFW,IO77sn,33,0,10963,74,7,2.2.1,0
2358711414,1596047160,9V1RM,OJ11wh,-27,7.040017999999999,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358712842,1596047160,9V1RM,OJ11wh,-18,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358718444,1596047280,9V1RM,OJ11wh,-24,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358717086,1596047280,9V1RM,OJ11wh,-17,7.040074000000001,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358717123,1596047280,9V1RM,OJ11wh,-22,7.040075,ON7KO,JO21ce,37,0,10565,82,7,2.2.1,0
2358722207,1596047400,9V1RM,OJ11wh,-17,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358727133,1596047520,9V1RM,OJ11wh,-27,7.040106,VK4AFU,QG61px,37,-1,6195,293,7,2.2.1,0
2358727117,1596047520,9V1RM,OJ11wh,-18,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358730242,1596047640,9V1RM,OJ11wh,-20,7.040042,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2358730231,1596047640,9V1RM,OJ11wh,-27,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358730470,1596047640,9V1RM,OJ11wh,-12,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358735520,1596047760,9V1RM,OJ11wh,-22,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358735643,1596047760,9V1RM,OJ11wh,-20,7.040073,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358735590,1596047760,9V1RM,OJ11wh,-29,7.040057000000001,R2ARX,KO96ca,37,0,8403,110,7,2.2.1,0
2358735805,1596047760,9V1RM,OJ11wh,-21,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358739012,1596047880,9V1RM,OJ11wh,-19,7.040075,ON7KO,JO21ce,37,0,10565,82,7,2.2.1,0
2358739011,1596047880,9V1RM,OJ11wh,-25,7.040042999999999,OZ7IT,JO65df,37,0,9988,88,7,2.2.1,0
2358739007,1596047880,9V1RM,OJ11wh,-28,7.040017999999999,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358739003,1596047880,9V1RM,OJ11wh,-22,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358750367,1596048120,9V1RM,OJ11wh,-24,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358754219,1596048240,9V1RM,OJ11wh,-19,7.040042,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2358753810,1596048240,9V1RM,OJ11wh,-26,7.040155,IZ6QQT,JN63hr,37,0,10007,88,7,2.2.1,0
2358753719,1596048240,9V1RM,OJ11wh,-27,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358753760,1596048240,9V1RM,OJ11wh,-14,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358755764,1596048240,9V1RM,OJ11wh,-23,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358757422,1596048360,9V1RM,OJ11wh,-24,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358757438,1596048360,9V1RM,OJ11wh,-21,7.040074000000001,G0EKQ,IO83pi,37,0,10979,76,7,2.2.1,0
2358759753,1596048360,9V1RM,OJ11wh,-29,7.040058,R2ARX,KO96ca,37,0,8403,110,7,2.2.1,0
2358763070,1596048480,9V1RM,OJ11wh,-22,7.040042,G4UGD,IO83qe,37,0,10978,76,7,2.2.1,0
2358762856,1596048480,9V1RM,OJ11wh,-21,7.040075,ON7KO,JO21ce,37,1,10565,82,7,2.2.1,0
2358762821,1596048480,9V1RM,OJ11wh,-21,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358769217,1596048600,9V1RM,OJ11wh,-29,7.040017999999999,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358774497,1596048720,9V1RM,OJ11wh,-26,7.040089999999999,PA0ANH,JO22lh,27,-1,10496,82,7,2.2.1,0
2358779626,1596048840,9V1RM,OJ11wh,-11,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358779887,1596048840,9V1RM,OJ11wh,-23,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358781881,1596048960,9V1RM,OJ11wh,-24,7.040019,DK2DB,JN48fw,37,0,10293,85,7,2.2.1,0
2358781872,1596048960,9V1RM,OJ11wh,-27,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358787689,1596049080,9V1RM,OJ11wh,-29,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358790086,1596049200,9V1RM,OJ11wh,-28,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358795655,1596049320,9V1RM,OJ11wh,-27,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358800499,1596049440,9V1RM,OJ11wh,-12,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358805209,1596049560,9V1RM,OJ11wh,-26,7.040155,IZ6QQT,JN63hr,37,0,10007,88,7,2.2.1,0
2358805084,1596049560,9V1RM,OJ11wh,-28,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358810360,1596049680,9V1RM,OJ11wh,-28,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358820127,1596049920,9V1RM,OJ11wh,-29,7.040106,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358820040,1596049920,9V1RM,OJ11wh,-26,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358824188,1596050040,9V1RM,OJ11wh,-17,7.040082000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358823950,1596050040,9V1RM,OJ11wh,-25,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358829700,1596050160,9V1RM,OJ11wh,-28,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358832467,1596050280,9V1RM,OJ11wh,-23,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358836912,1596050400,9V1RM,OJ11wh,-30,7.0401050000000005,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358836895,1596050400,9V1RM,OJ11wh,-26,7.0400100000000005,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358847646,1596050640,9V1RM,OJ11wh,-30,7.040153999999999,IZ6QQT,JN63hr,37,1,10007,88,7,2.2.1,0
2358848476,1596050640,9V1RM,OJ11wh,-30,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358847609,1596050640,9V1RM,OJ11wh,-13,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358848469,1596050640,9V1RM,OJ11wh,-25,7.040029,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358851350,1596050760,9V1RM,OJ11wh,-28,7.0400220000000004,VK4XDB,QG62jk,37,0,6129,293,7,2.2.1,0
2358851340,1596050760,9V1RM,OJ11wh,-24,7.0400089999999995,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358861573,1596051000,9V1RM,OJ11wh,-29,7.0401050000000005,VK4AFU,QG61px,37,-1,6195,293,7,2.2.1,0
2358861525,1596051000,9V1RM,OJ11wh,-25,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358867774,1596051120,9V1RM,OJ11wh,-24,7.0400089999999995,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358870106,1596051240,9V1RM,OJ11wh,-8,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358876236,1596051360,9V1RM,OJ11wh,-25,7.040029,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358878875,1596051480,9V1RM,OJ11wh,-28,7.0400089999999995,ZS3D,KG01,37,0,9386,85,7,2.2.1,0
2358888215,1596051720,9V1RM,OJ11wh,-31,7.0401050000000005,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358888156,1596051720,9V1RM,OJ11wh,-31,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358888177,1596051720,9V1RM,OJ11wh,-28,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358893744,1596051840,9V1RM,OJ11wh,-7,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358901687,1596052080,9V1RM,OJ11wh,-32,7.040017,VK6CQ,OF78wa,37,0,3912,339,7,2.2.1,0
2358902304,1596052080,9V1RM,OJ11wh,-30,7.040030000000001,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358916775,1596052440,9V1RM,OJ11wh,-29,7.0401050000000005,VK4AFU,QG61px,37,0,6195,293,7,2.2.1,0
2358916699,1596052440,9V1RM,OJ11wh,-22,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358916963,1596052440,9V1RM,OJ11wh,-29,7.040029,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358929360,1596052800,9V1RM,OJ11wh,-31,7.040029,ZS3RF,KG01,37,0,9386,85,7,2.2.1,0
2358938256,1596053040,9V1RM,OJ11wh,-17,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2358979502,1596054240,9V1RM,OJ11wh,-28,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359000739,1596054840,9V1RM,OJ11wh,-28,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359021294,1596055440,9V1RM,OJ11wh,-25,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359041999,1596056040,9V1RM,OJ11wh,-29,7.040080000000001,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2359098863,1596057840,9V1RM,OJ11wh,-31,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359119461,1596058440,9V1RM,OJ11wh,-26,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359138000,1596059040,9V1RM,OJ11wh,-26,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359156217,1596059640,9V1RM,OJ11wh,-28,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359206465,1596061440,9V1RM,OJ11wh,-12,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359221013,1596062040,9V1RM,OJ11wh,-20,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359237066,1596062640,9V1RM,OJ11wh,-27,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359252326,1596063240,9V1RM,OJ11wh,-26,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359266559,1596063840,9V1RM,OJ11wh,-29,7.0400789999999995,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359285746,1596064440,9V1RM,OJ11wh,-18,7.040081,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2359302687,1596065040,9V1RM,OJ11wh,-19,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359316086,1596065640,9V1RM,OJ11wh,-27,10.140132000000001,HS2JFW,OK03ft,23,1,1440,165,10,2.2.1,0
2359316724,1596065640,9V1RM,OJ11wh,-27,14.097081,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359316122,1596065640,9V1RM,OJ11wh,-19,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359329339,1596066240,9V1RM,OJ11wh,-16,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359342516,1596066840,9V1RM,OJ11wh,-18,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359353034,1596067440,9V1RM,OJ11wh,-19,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359359490,1596067800,9V1RM,OJ11wh,-28,14.097123000000002,JA5NVN,PM74ec,37,0,4830,228,14,2.2.1,0
2359363207,1596067920,9V1RM,OJ11wh,-27,14.097081,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359365949,1596068040,9V1RM,OJ11wh,-26,7.040139999999999,HS2JFW,OK03ft,23,0,1440,165,7,2.2.1,0
2359366739,1596068040,9V1RM,OJ11wh,-20,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359379162,1596068640,9V1RM,OJ11wh,-27,14.097081,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359378895,1596068640,9V1RM,OJ11wh,-13,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359382558,1596068880,9V1RM,OJ11wh,-28,7.039994999999999,HS2JFW,OK03ft,23,0,1440,165,7,2.2.1,0
2359384849,1596069000,9V1RM,OJ11wh,-23,14.097123000000002,JA5NVN,PM74ec,37,0,4830,228,14,2.2.1,0
2359384836,1596069000,9V1RM,OJ11wh,-29,14.097036,VK3QN,QF22,37,0,6036,306,14,2.2.1,0
2359390338,1596069240,9V1RM,OJ11wh,-19,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359400954,1596069720,9V1RM,OJ11wh,-21,7.040086,HS2JFW,OK03ft,23,0,1440,165,7,2.2.1,0
2359400792,1596069720,9V1RM,OJ11wh,-29,14.097012,JO3PHE,PM74qt,37,-3,4951,228,14,2.2.1,0
2359404981,1596069840,9V1RM,OJ11wh,-21,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359412459,1596070200,9V1RM,OJ11wh,-27,14.097056,VK6AS,OF77ww,30,0,3920,339,14,2.2.1,0
2359417263,1596070440,9V1RM,OJ11wh,-19,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359420207,1596070560,9V1RM,OJ11wh,-23,14.097079999999998,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359429923,1596071040,9V1RM,OJ11wh,-27,7.0400789999999995,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2359436958,1596071280,9V1RM,OJ11wh,-27,14.097079,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359443766,1596071640,9V1RM,OJ11wh,-26,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359446450,1596071760,9V1RM,OJ11wh,-28,14.097035,VK3KIH,QF22nd,37,0,6070,306,14,2.2.1,0
2359463378,1596072480,9V1RM,OJ11wh,-26,14.097081,VK8MA,PH65dm,30,1,3587,297,14,2.2.1,0
2359467017,1596072600,9V1RM,OJ11wh,-24,14.097056,VK6AS,OF77ww,30,0,3920,339,14,2.2.1,0
2359472930,1596072840,9V1RM,OJ11wh,-26,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359487514,1596073440,9V1RM,OJ11wh,-25,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359501860,1596074040,9V1RM,OJ11wh,-24,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359513798,1596074640,9V1RM,OJ11wh,-26,7.040080000000001,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359543090,1596075840,9V1RM,OJ11wh,-21,7.040081,YD1RPS,OI33kq,33,-1,911,338,7,2.2.1,0
2359545797,1596075960,9V1RM,OJ11wh,-27,14.097057000000001,VK6AS,OF77ww,30,0,3920,339,14,2.2.1,0
2359556812,1596076440,9V1RM,OJ11wh,-20,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359571018,1596077040,9V1RM,OJ11wh,-24,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359582784,1596077520,9V1RM,OJ11wh,-28,14.097037,VK3KIH,QF22nd,37,0,6070,306,14,2.2.1,0
2359599046,1596078240,9V1RM,OJ11wh,-25,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359612881,1596078840,9V1RM,OJ11wh,-23,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359626716,1596079440,9V1RM,OJ11wh,-22,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359640077,1596080040,9V1RM,OJ11wh,-25,14.097071,HS2JFW,OK03ft,23,1,1440,165,14,2.2.1,0
2359639088,1596080040,9V1RM,OJ11wh,-27,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359651927,1596080640,9V1RM,OJ11wh,-27,7.040081,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359687433,1596082320,9V1RM,OJ11wh,-28,14.097083999999999,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359702181,1596083040,9V1RM,OJ11wh,-27,14.097087,VK8MA,PH65dm,30,0,3587,297,14,2.2.1,0
2359702097,1596083040,9V1RM,OJ11wh,-25,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359715416,1596083640,9V1RM,OJ11wh,-22,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359724525,1596084120,9V1RM,OJ11wh,-26,14.097041,VK3KIH,QF22nd,37,0,6070,306,14,2.2.1,0
2359727308,1596084240,9V1RM,OJ11wh,-25,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359741445,1596084840,9V1RM,OJ11wh,-26,14.097042000000002,VK3KIH,QF22nd,37,0,6070,306,14,2.2.1,0
2359741347,1596084840,9V1RM,OJ11wh,-27,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
2359746559,1596085080,9V1RM,OJ11wh,-26,14.097123999999999,HS2JFW,OK03ft,23,0,1440,165,14,2.2.1,0
2359755287,1596085440,9V1RM,OJ11wh,-28,7.040083999999999,YD1RPS,OI33kq,33,0,911,338,7,2.2.1,0
